"actor_id","movie_id","role"
836589,141678,Registrar McAllister
836589,165448,Diana Rivers
836589,276937,Edith McGland
836589,330286,Mrs. Mailor
836589,379219,""
836589,384090,Patience Heatherstone
836589,386658,Florence Dombey/Gay
836589,390523,Miss Caroline Gordon (1984)
836589,396341,Jean MacKenzie
836590,14082,Herself
836591,363414,Runway Model
836592,312851,Penny
836593,24875,Lieutenant Crowley
836594,168126,German Woman on Telephone
836594,213069,Ada Biggers
836594,230829,Natalie Woods
836595,206140,Prof.ssa Entai
836595,317843,Marjorie
836596,80890,Mother of Deafula
836597,146854,Chief matron
836598,20625,Featured player
836598,56113,British tourist
836598,157847,Party guest
836598,207865,Board Member Wife
836599,165964,Mrs. Bryant
836600,318814,Juliette
836601,273477,Video store customer
836602,316153,Victim in attic
836603,151625,Baby Duff
836604,11450,Reporter
836604,86467,Receptionist
836604,187244,""
836604,190692,Secretary
836604,264427,T.V. Reporter
836604,321661,Hallway Nurse
836605,399415,Laura Wells
836606,232438,Emiline
836606,326389,Madeleine
836607,78915,Diana's woman in opium den
836608,107503,Cathy
836609,199477,Extra
836610,128229,""
836610,223649,Aunt Nell
836611,49347,Traci Flynn
836611,69391,Loretta
836611,73792,Laura
836611,80464,Fate 1
836611,88869,Lisa Dolittle
836611,92453,Lisa Dolittle
836611,95220,Norda
836611,97676,""
836611,126535,Shelly
836611,128089,Salesgirl #1
836611,139443,Julia
836611,201660,Herself
836611,254876,Schuyler
836611,259939,Tasha
836611,266091,Bar Girl
836611,279009,Caro
836611,343387,Robin Givens
836611,358663,Michelle Vaughn
836611,364376,Maria
836611,380391,Lila Dawson (1994)
836611,397127,Nicole Moore
836612,213964,Rose
836612,278351,Helen
836613,306814,Luanne Best
836614,151625,Baby Duff
836615,66680,""
836615,66685,""
836615,115628,Melissa Miles
836615,159943,Fiona
836615,208930,Tess McLeod
836615,274674,Beth Owens
836615,343307,""
836615,343308,"Elle, Fluffy, Betty"
836615,366955,Josie Newman
836615,382743,Rosemary Fitzgerald
836615,385105,Darcy Hudson (1991-1993)
836615,388593,""
836615,391248,Sam Robinson (1994-1995)
836617,276840,Renée's Friend
836617,321311,Teacher of Mannes College of 
836618,380827,Jet Marigold
836618,408880,May (Series 2-5)
836619,411509,Herself - Correspondent (1986
836620,102979,Fili
836620,142645,Svenja Becker
836620,170463,Julietta
836620,260407,Sammy
836620,290503,Teresa
836620,290543,Isabella
836620,313673,Anna
836620,334628,Rebecca
836620,347000,Andrea (16-19 year)
836620,359066,Johanna
836620,360148,""
836620,375164,Zoe
836621,162529,Trudy
836621,230831,Amelia
836621,383631,Clare Guildford: E Grade Nurs
836621,386599,Candy Williams
836621,391079,""
836621,408685,Jess Brown
836622,99165,Trixie
836622,99176,Trixie
836622,194315,Judy
836623,79308,Helen
836623,186126,Laura Bow/Yvette Delacroix/Na
836623,309639,Tortured Woman
836623,317942,Cindy
836624,313951,Tisha
836625,62693,""
836626,154796,Gallery Owner
836627,347441,Student 1
836629,143572,Col. Brown's secretary
836629,233635,Betty
836630,183363,""
836631,229240,Linda
836632,45609,Pam
836632,109622,Rachel Porter
836632,176949,Sara Morrison
836633,189987,Morgan Hall Coed
836633,309344,""
836633,313474,Eirtaé
836634,8166,Sylvia Pearson
836634,10606,Eve de Montalais
836634,10975,Marjorie Lansing
836634,18006,Beatrice Vanderdyke
836634,21179,""
836634,27279,Mrs. Ellen Creighton
836634,32401,Mary Helton
836634,33477,Patricia
836634,33709,Annette
836634,34697,Celia Hathaway
836634,38529,""
836634,39462,""
836634,42024,Mary Kelly
836634,44484,Paula Mathews
836634,46987,Mary Blake
836634,47268,Nora Fay
836634,47359,Fanny Franchette
836634,49780,Janet Leslie
836634,49786,Laura Lowell
836634,52477,Carley Burch
836634,54370,Florry Peasley
836634,64876,Miss Emsdale
836634,64888,Molly Bryant
836634,67773,Lucy Stevens
836634,69301,Joan Wellman
836634,69675,Diane Holden
836634,70074,Carmel Lee
836634,72138,Molly Wingate
836634,72600,Marcia Peterson
836634,81661,""
836634,81662,""
836634,82547,Helen Webster
836634,84900,Nancy Evans
836634,88165,Mrs. Grace Shumaker
836634,93648,The Girl
836634,93656,""
836634,95093,""
836634,100835,Mary Miller
836634,106011,Nettie Minick
836634,109334,Guest
836634,110937,Harriet Brown
836634,114901,""
836634,116963,Mrs. Lloyd Kennar
836634,117096,""
836634,119770,Cynthia Grey
836634,121531,Ottilie Howell
836634,121981,Fifi Sands
836634,123336,Catherine Darwin
836634,124739,Helen Von Gerold
836634,127837,Mary Thompson
836634,128192,Mrs. Wilson
836634,133621,Daisy Buchanan
836634,134032,""
836634,140894,""
836634,142362,Dora Wade
836634,143036,""
836634,143216,""
836634,146203,Laura Nelson
836634,147633,Cameo appearance
836634,152414,""
836634,153628,""
836634,155299,Jane Crosby
836634,158335,Mary 'Lambie' Higginbottom
836634,162282,Lady Gwendolyn
836634,162547,Mabel Hoyt
836634,163340,Mary Grayson
836634,176345,Ruth
836634,177522,Hotel guest in lobby
836634,184624,Pepita
836634,186012,Mrs. McHale
836634,186013,Alice Mathews
836634,186267,Mabell
836634,188353,Mary Corbin
836634,190236,Dr. Louise Stone
836634,194948,Sylvia Hayes
836634,195733,Cynthia Meyrick
836634,196532,Joan Bently
836634,200870,Elaine Shackleford
836634,203508,Marion
836634,203728,Mary Tompkins
836634,203745,Dolores Ruey
836634,203746,Dolores Ruey
836634,204743,Evans (Lydia's maid)
836634,206436,""
836634,213301,Margaret Meredith
836634,215546,""
836634,215581,Lulu Bett
836634,218256,Queen Marie of France
836634,218939,Marion
836634,230884,Marjorie Church
836634,233610,Mother
836634,234220,Miss Jamieson
836634,235072,Taisie Lockheart
836634,237755,Grace Chester
836634,237788,Ruth Rutledge
836634,240959,May Strickland
836634,241026,Mrs. Mallin
836634,241313,Virginia Dare
836634,241992,Mrs. Stanley
836634,244862,"Katherine Fendle, his fiancée"
836634,246955,""
836634,248881,Mrs. Melton
836634,255452,Patty Thomas
836634,260142,Princess Beatrix
836634,263534,Louise
836634,264515,Rosalie Dufresne
836634,266718,Mona Trevor
836634,272228,Lois Brewster
836634,276694,Mary Davis
836634,277933,Helen Joyce
836634,279418,Beatrix
836634,283089,Norma Bartlett
836634,283092,Kate Kenner
836634,286152,Sally
836634,290328,Miss Cartwright
836634,291314,Herself
836634,292889,Nona Gould
836634,293139,Peggy Carter
836634,300103,Bicycle Built for Two number
836634,300105,Amy Fisher Piper
836634,300123,Clara Harling
836634,301597,Jane Loring
836634,306796,Portia Prouty
836634,308395,Joan Cameron
836634,327582,""
836634,330003,Sophie White
836634,331147,Joan Farrant
836634,331709,Dorrie Webster
836634,332112,Milly Fayre
836634,332417,Elaine Purdy
836634,334349,Ellen Jorth
836634,335668,Mrs. Billings
836634,338752,Floria Natarre
836634,341935,Cynthia Burdette
836634,350443,Marion Warner
836634,360714,Laura Dodacker
836634,360721,Cornelia Quinn
836634,361153,Nettie Prouty
836634,362200,Maggie Wylie
836634,362565,Virginia MacMurran
836634,362688,""
836634,363672,""
836634,363918,""
836634,364403,Madeline Bancroft
836634,364650,Marian
836634,366917,Jean Ainsworth
836634,367933,""
836634,368577,Lady Elizabeth
836634,372887,Christine Saunders
836634,379612,Mrs. Alice Aldrich #1 (1949-1
836634,390771,Mrs. Lowery (1954-1955)
836634,391836,""
836634,404694,""
836635,117424,Dancer
836636,400,Mother Superior
836636,67385,Attorney General
836636,79911,""
836636,154893,Mother Alphonsus
836636,195365,""
836636,328289,"2nd Nurse"
836636,332496,Woman #3
836637,154610,Moreno's financial advisor
836638,46555,""
836638,75310,""
836638,141313,""
836638,220360,""
836638,362623,""
836639,315238,Partier 4
836641,196576,Herself
836642,138724,Cheerleader
836642,192100,Mother with Carriage
836642,221022,Liaison
836642,340751,Sarah
836643,238504,Girl
836644,292413,Colin Craven's Nurse
836645,178866,""
836646,54317,""
836646,183451,""
836647,28635,Willow Johnson
836647,207828,Matilda Wormwood
836647,214971,Susan Walker
836647,221259,Natalie 'Nattie' Hillard
836647,302236,Anabel Greening
836647,330994,"Lily, Burnetts Grand Daughter"
836647,333343,Barbara Barton
836648,143264,Old Biddy #2
836649,29347,""
836649,41480,Carlotta
836649,46550,"The Manager's Wife, Mercy's M"
836649,46750,Mercedes Mendoza
836649,59432,""
836649,65768,Mary Martin
836649,70805,Rose
836649,73694,Vera Owen
836649,83590,Mercedes Castenada
836649,83616,Jennie
836649,91895,Elizabeth Waldron
836649,106529,Jane
836649,114888,Jeanette Gontreau
836649,135801,Norma Wright
836649,138112,Laura Bowers
836649,139148,Shiela Dolan
836649,149190,Patricia
836649,151087,Clara Bradford
836649,160506,Mary Wright
836649,161542,Brown Eyes (Medieval Story)
836649,165440,""
836649,185477,Mercy Reed
836649,186322,Marie Monest
836649,197034,The little girl
836649,206151,Ellen Shannon
836649,219948,Marie Coutierre
836649,220309,Roxie Bradley
836649,238647,""
836649,239678,Gwendolyn Alcot
836649,263746,Lois Le Moyne
836649,276676,Myrtle Buckton
836649,301628,Herself
836649,302405,Alice Ward
836649,329509,Dorah Holmes
836649,351916,Martha
836649,364627,""
836649,365440,Wild Sumac
836649,366927,Jeanie McGregor
836649,367285,Mary Davis
836650,380694,Presenter
836651,292175,Mari
836652,410168,Herself
836653,125858,""
836653,127112,An Old Lady
836653,257964,""
836654,26137,Mary Quite Contrary
836654,37236,Daisy
836654,45451,Susan 'Susie' Seabrook
836654,47294,Grace
836654,47346,Dorothy Dubois
836654,47358,Miss Connie Todd
836654,62013,Sunny Avery
836654,67096,Mabel
836654,72283,Marie Williams
836654,92247,Extra as Ship Passenger
836654,107013,Gorgeous Gilmore
836654,116151,Veronica Gimble
836654,116790,Myrtle
836654,116959,Herself - arriving celebrity
836654,128168,""
836654,128267,"Jane Sweet, a dumb blonde"
836654,133620,Mlle. Nicolle
836654,137393,"Gorgeous' Gilmore, in 'Fabulo"
836654,139746,Zella Phipps
836654,161923,Sally Wilson Pratt
836654,177397,Elsie
836654,183359,Girl
836654,191038,Margie LaVitte
836654,206466,Doris
836654,210394,Camille Casey
836654,215625,Virginia 'Vergie' Matthews
836654,220848,Herself
836654,220959,Mrs. Turner
836654,223019,Marie
836654,223952,Irma Peterson
836654,223953,Irma Peterson
836654,230435,Clara Schneiderman/Danger O'D
836654,233659,Rosalind
836654,245645,Co-ed
836654,264570,Rachel Michot
836654,266730,Tessie Schultz
836654,281392,Kitty Mulloy
836654,288438,Miss Murgatroyd
836654,291368,Herself
836654,291403,Herself
836654,298093,Susan Slatterty
836654,299035,Margie
836654,300021,Myrtle
836654,312594,Singer
836654,313805,Molly
836654,315697,Marie Antoinette
836654,321102,Jennie Jones
836654,321592,Herself
836654,355082,Connie Potter
836654,360040,Ruby Waters
836654,372139,Bubbles
836654,372777,Mac
836654,398694,Irma Peterson
836654,410985,Penny McCoy
836655,16100,Mary Bono
836655,135193,""
836655,389858,Karen Wexler #3 (1999-2003)
836655,401930,Dr. Carolyn Annette 'Karen/Ka
836656,232020,Kassie
836657,273477,Video store customer
836658,156557,Florence
836658,367767,Prostitute
836659,46679,Herself (Brian's ex-wife)
836660,176710,Minerva
836660,211716,""
836660,337142,Fiona Revson
836661,308094,April
836662,14190,Host
836662,31632,Herself
836662,48039,""
836662,85913,Herself
836662,164587,Vesta Crotchley (Jackie's Thi
836662,220206,Herself (Supremes member)
836662,220208,Herself
836662,220209,Herself
836662,242085,Herself
836662,322615,Herself
836662,332801,National Anthem Singer
836662,392415,Herself
836662,406014,Herself
836663,55182,Lola
836664,122030,"1st Model"
836664,344176,Lizzie
836665,1883,Lillian
836665,7006,Miss Watson
836665,40726,Mrs. Deitz
836665,60155,Dotty
836665,105222,Jean
836665,130341,Mrs. Green (real estate lady)
836665,134017,"Mrs. Sheehan, INS Agent"
836665,177451,Ivy
836665,178813,Ad Agency Secretary
836665,215957,Mrs. Simmonds
836665,217993,Benny's Mom
836665,221174,Muriel Manners
836665,253818,Dory Goldman
836665,282628,""
836665,291981,Evelyn Greenslate
836665,292015,Corinna
836665,298127,Mrs. Trumper
836665,312798,Mrs. Morehead
836665,314459,Mrs. Franklin
836665,326428,Teacher
836665,330501,Lulu
836665,348386,Betty
836665,374418,"Ruth, Zelig's Half-sister"
836665,379716,Millicent Greenlee #2 (1999-2
836665,400223,Ginny Wroblicki (1976-1977)
836665,408098,Toinette
836666,95027,Mrs. Forbes
836667,107917,Katie Gallagher
836667,204134,Ginny Jason
836668,107225,Cassie Ives
836668,401226,Jennifer Lyons/Jennifer Apple
836669,129913,Journalist #2
836669,168905,""
836669,235790,Tessa
836669,273422,Angry Mother
836669,401603,Jesse Finch
836670,328555,Taylor Lambert II (The Oz & T
836671,36722,Young Mrs. Barlow
836672,344000,""
836673,35714,Barbara
836673,206215,TV Woman
836673,217994,Alice
836673,339380,Michelle
836673,399439,Darlene
836674,108625,Fanny Hill
836675,54681,Party girl
836677,224287,""
836678,141553,Herself (Mimi)
836678,156174,""
836678,173632,""
836678,184895,Emy
836679,75531,Herself
836680,99257,Agent Naki
836681,111789,Bea
836682,11687,Herself (performer)
836682,57639,Herself
836682,69080,Herself
836682,109524,Beautiful girl in car
836682,141377,Self
836682,269922,Herself
836682,365341,David's Wife
836682,372583,Herself
836682,378685,"Herself - Member, Heart"
836682,384537,Performer
836682,410035,Herself
836683,1781,Herself - Performer
836683,18987,Herself
836683,37297,Angie Hooks
836683,37807,Herself
836683,37810,""
836683,160476,Herself
836683,212027,Mrs. Laws the Principal
836683,227355,Herself
836683,289019,Herself
836683,405422,Louise Bryan
836684,50268,Girl in Restaurant
836685,383316,""
836686,227354,Vocalist
836687,362512,Choir Member
836688,177630,Lady #3
836689,154771,Taline
836689,165462,Natashia
836689,176792,Nadine
836689,241395,""
836689,256236,Kelly
836689,276842,Elizabeth
836690,24296,Isabelle
836690,57703,Young Celeste
836691,211499,Forest children
836692,73479,Miss Pettijohn
836692,140912,Secretary
836692,366821,Sally
836693,367775,Woman at Motel
836694,382304,Steve's Friend
836695,300361,Video shiksa
836696,126538,"Bikini Girl (segment ""I'm Not"
836697,55162,Teresa
836697,320106,Contestant #1
836697,380391,Dana Kramer #5 (1997-1999)
836698,80716,Ethel
836698,82695,Mrs. Trabert
836698,140907,Reggie's landlady
836698,183775,Mrs. Bowan
836698,186650,Older Marla
836698,187271,Hannah Reagan
836698,206608,Grace
836698,237008,Grace (the Dean's Secretary)
836698,252844,Hazel Moore
836698,263172,Claire Whitmore
836698,283546,Pennsylvania Delegate
836698,316210,Mrs. Gallagher
836698,363191,""
836698,367916,""
836698,404282,Mabel Beaufort #2 (1990)
836699,380508,Margaret Appleyard #1
836700,41705,The chief's brunette daughter
836701,300173,Mourner
836702,11515,""
836702,110302,Mrs. John Piersall
836702,207705,Minnie Fay
836703,68084,Host
836703,82952,Cpl. Jennifer Vaughn
836703,168221,Anny Ondra
836703,186637,Mina Harker
836703,194636,Alyssha Rourke
836703,211385,Vickie Kittrie
836703,226959,""
836703,285201,Girl of His Dreams
836703,350464,Motorcycle girl
836703,367634,Receptionist
836703,390109,Alex
836703,395029,"Nikita, 'Josephine'"
836703,400465,Harriet Stone
836704,164637,One Little Girl
836705,262704,German Security Girl
836706,273718,DI Miriam Kenworthy
836706,317350,Lisa
836706,381130,Steph Allen
836706,387533,Camilla Finch
836706,388782,Amanda Gutteridge
836706,391247,Penny Craddock (1998)
836706,410978,Cheryl Lampard (II) (2001-200
836707,17183,Partygoer
836708,81196,Singer in Boomerang Bar
836709,481,Herself
836709,356766,Herself
836709,381728,Herself
836710,39830,Mrs. Kimbler
836711,18635,Sylvia
836711,24432,Autograph Seeker
836711,153185,Sarah
836711,170831,Posie
836711,224820,Marla Burns
836711,283546,Heather Gable
836711,285406,Audrey March
836711,294140,"Susie, Teen Girl"
836711,298216,Kirsten
836711,358292,Ellie Cassidy
836711,374617,Fanny
836711,382703,Tamira Goldstein
836711,405240,Stella Bradley
836712,41219,Cheryl
836713,60003,Edna Malechie
836714,378714,Herself - Panelist
836714,381514,Herself (2000-2003)
836714,388487,Herself - Panelist
836715,300173,Shower Guest/Mourner
836716,227926,Second singer
836716,346280,Lucy
836717,272970,Pat Lyles
836718,347547,Sue
836718,366869,Actress rehearsing
836718,379396,Cliff's Aunt
836719,7582,Herself
836719,24503,Anne Crane
836719,29676,Carolyne Roehm-Kravis
836719,43606,P.R. Woman
836719,60273,Actress
836719,63432,Terri Bratley
836719,79804,Debbie
836719,116209,Debbie
836719,155888,"Leslie (segment ""1996"")"
836719,161890,Annie Beeman
836719,167866,Liz Langston
836719,216469,Catherine O'Shaughnessy
836719,233557,""
836719,236083,Chrissy DeWitt Williams
836719,253059,Roberta
836719,266575,Caroline
836719,271332,Frances Fletcher
836719,283410,Ellie Graham
836719,288702,Herself - Audience Member
836719,288703,Herself - Audience Member
836719,304829,Suzy
836719,311230,Bit Girl
836719,315747,Rachel
836719,326741,Dancer
836719,327304,Herself
836719,329522,Marguerite
836719,356636,Beth Wexler
836719,389416,Susan Borman
836720,401973,Mature Whore #2
836721,13338,""
836721,20946,""
836721,50265,""
836721,51962,""
836721,99832,""
836721,112306,""
836721,128496,""
836721,131698,""
836721,143713,Roberta
836721,162549,""
836721,162939,Ghirlaine Bellamy
836721,216034,""
836721,219196,Miriam Deering
836721,244350,""
836721,247520,""
836721,269988,""
836721,278262,Caroline
836721,296648,Edith Danfield
836721,306770,""
836721,337133,""
836722,32052,Miss Alabama
836722,116280,Michelle
836722,336914,Shuga
836723,254996,Maid
836724,11199,Jo
836724,241239,Penny
836724,402743,Beth
836725,52476,Jitterbug
836725,188381,Jitterbug
836725,315992,Jitterbug
836726,10813,Nell Delaney
836726,59105,Anne
836726,79813,""
836726,102964,Lady
836726,274674,Helen Stacey
836726,387267,Coral O'Connor
836726,388323,Jennifer Chandler
836727,58728,Jesse (Lee Bowen's maid)
836727,65612,Receptionist
836727,70368,Josie Martin
836727,141253,Clarice
836727,252483,Rally Singer
836727,294524,Clara Brown
836728,205718,Rose
836729,404555,Herself
836730,405796,Comfy
836731,205089,Tourist Couple
836732,226870,Winsome
836733,151176,Nude Model
836735,59813,Old Lady
836735,255697,Lesbian at Party
